seed,t,ready,crane_ok,eta_on_time,weather_safe,scenario,queue_state,weather_regime,disruption_family,vessel_class,operating_mode,time_bucket,berth_slot,eta_bin,prop,value,observer,situation,credibility,timestamp,provenance
1,71,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,human_dispatcher,berth-admission/current,1.0,71,human-override
1,71,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,approved_weather_feed,berth-admission/current,1.0,71,feed-conflict
1,72,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,72,base-crane
1,72,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,72,base-eta
1,72,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,72,base-weather
1,72,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,72,authoritative-local
1,72,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,strategic_plan,berth-admission/planning,1.0,72,lower-plan
1,73,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,73,base-ready
1,73,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,73,base-crane
1,73,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,73,base-weather
1,73,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,73,fresh-ais
1,73,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,68,stale-ais
1,74,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,74,base-crane
1,74,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,74,base-eta
1,74,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,74,base-weather
1,74,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/current,1.0,74,current-ops
1,74,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/planning,1.0,75,planning-context
1,75,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,75,base-ready
1,75,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,75,base-crane
1,75,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,75,base-eta
1,75,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,human_dispatcher,berth-admission/current,1.0,75,human-override
1,75,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,approved_weather_feed,berth-admission/current,1.0,75,feed-conflict
1,76,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,76,base-crane
1,76,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,76,base-eta
1,76,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,76,base-weather
1,76,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,76,authoritative-local
1,76,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,strategic_plan,berth-admission/planning,1.0,76,lower-plan
1,77,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,77,base-ready
1,77,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,77,base-crane
1,77,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,77,base-weather
1,77,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,77,fresh-ais
1,77,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,72,stale-ais
1,78,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,78,base-crane
1,78,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,78,base-eta
1,78,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,78,base-weather
1,78,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/current,1.0,78,current-ops
1,78,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/planning,1.0,79,planning-context
1,79,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,79,base-ready
1,79,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,79,base-crane
1,79,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,79,base-eta
1,79,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,human_dispatcher,berth-admission/current,1.0,79,human-override
1,79,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,approved_weather_feed,berth-admission/current,1.0,79,feed-conflict
2,0,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,0,base-crane
2,0,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,0,base-eta
2,0,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,0,base-weather
2,0,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,harbor_master,berth-admission/current,1.0,0,authoritative-local
2,0,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,strategic_plan,berth-admission/planning,1.0,0,lower-plan
2,1,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,1,base-ready
2,1,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,1,base-crane
2,1,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,1,base-weather
2,1,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,1,fresh-ais
2,1,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,-4,stale-ais
2,2,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,2,base-crane
2,2,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,2,base-eta
2,2,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,2,base-weather
2,2,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/current,1.0,2,current-ops
2,2,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/planning,1.0,3,planning-context
2,3,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,3,base-ready
2,3,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,3,base-crane
2,3,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,3,base-eta
2,3,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,human_dispatcher,berth-admission/current,1.0,3,human-override
2,3,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,approved_weather_feed,berth-admission/current,1.0,3,feed-conflict
2,4,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,4,base-crane
2,4,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,4,base-eta
2,4,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,4,base-weather
2,4,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,harbor_master,berth-admission/current,1.0,4,authoritative-local
2,4,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,strategic_plan,berth-admission/planning,1.0,4,lower-plan
2,5,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,5,base-ready
2,5,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,5,base-crane
2,5,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,5,base-weather
2,5,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,5,fresh-ais
2,5,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,0,stale-ais
2,6,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,6,base-crane
2,6,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,6,base-eta
2,6,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,6,base-weather
2,6,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/current,1.0,6,current-ops
2,6,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/planning,1.0,7,planning-context
2,7,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,7,base-ready
2,7,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,7,base-crane
2,7,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,7,base-eta
2,7,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,human_dispatcher,berth-admission/current,1.0,7,human-override
2,7,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,approved_weather_feed,berth-admission/current,1.0,7,feed-conflict
2,8,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,8,base-crane
2,8,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,8,base-eta
2,8,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,8,base-weather
2,8,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,harbor_master,berth-admission/current,1.0,8,authoritative-local
2,8,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,strategic_plan,berth-admission/planning,1.0,8,lower-plan
2,9,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,9,base-ready
2,9,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,9,base-crane
2,9,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,9,base-weather
2,9,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,9,fresh-ais
2,9,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,4,stale-ais
2,10,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,10,base-crane
2,10,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,10,base-eta
2,10,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,10,base-weather
2,10,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/current,1.0,10,current-ops
2,10,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/planning,1.0,11,planning-context
2,11,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,11,base-ready
2,11,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,11,base-crane
2,11,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,11,base-eta
2,11,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,human_dispatcher,berth-admission/current,1.0,11,human-override
2,11,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,approved_weather_feed,berth-admission/current,1.0,11,feed-conflict
2,12,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,12,base-crane
2,12,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,12,base-eta
2,12,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,12,base-weather
2,12,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,12,authoritative-local
2,12,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,strategic_plan,berth-admission/planning,1.0,12,lower-plan
2,13,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,13,base-ready
2,13,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,13,base-crane
2,13,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,13,base-weather
2,13,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,13,fresh-ais
2,13,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,8,stale-ais
2,14,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,14,base-crane
2,14,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,14,base-eta
2,14,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,14,base-weather
2,14,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/current,1.0,14,current-ops
2,14,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/planning,1.0,15,planning-context
2,15,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,15,base-ready
2,15,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,15,base-crane
2,15,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,15,base-eta
2,15,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,human_dispatcher,berth-admission/current,1.0,15,human-override
2,15,true,true,true,false,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,approved_weather_feed,berth-admission/current,1.0,15,feed-conflict
2,16,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,16,base-crane
2,16,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,16,base-eta
2,16,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,16,base-weather
2,16,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,harbor_master,berth-admission/current,1.0,16,authoritative-local
2,16,false,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,strategic_plan,berth-admission/planning,1.0,16,lower-plan
2,17,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,17,base-ready
2,17,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,17,base-crane
2,17,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,17,base-weather
2,17,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,17,fresh-ais
2,17,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,12,stale-ais
2,18,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,18,base-crane
2,18,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,18,base-eta
2,18,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,18,base-weather
2,18,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/current,1.0,18,current-ops
2,18,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/planning,1.0,19,planning-context
2,19,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,19,base-ready
2,19,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,19,base-crane
2,19,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,19,base-eta
2,19,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,human_dispatcher,berth-admission/current,1.0,19,human-override
2,19,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,approved_weather_feed,berth-admission/current,1.0,19,feed-conflict
2,20,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,20,base-crane
2,20,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,20,base-eta
2,20,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,20,base-weather
2,20,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,20,authoritative-local
2,20,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,strategic_plan,berth-admission/planning,1.0,20,lower-plan
2,21,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,21,base-ready
2,21,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,21,base-crane
2,21,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,21,base-weather
2,21,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,21,fresh-ais
2,21,true,true,true,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,16,stale-ais
2,22,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,22,base-crane
2,22,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,22,base-eta
2,22,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,22,base-weather
2,22,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,terminal_ops,berth-admission/current,1.0,22,current-ops
2,22,true,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/planning,1.0,23,planning-context
2,23,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,23,base-ready
2,23,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,23,base-crane
2,23,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,23,base-eta
2,23,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,human_dispatcher,berth-admission/current,1.0,23,human-override
2,23,true,true,true,true,human_override,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,false,approved_weather_feed,berth-admission/current,1.0,23,feed-conflict
2,24,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,24,base-crane
2,24,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,24,base-eta
2,24,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,24,base-weather
2,24,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,24,authoritative-local
2,24,true,true,true,true,authority_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,strategic_plan,berth-admission/planning,1.0,24,lower-plan
2,25,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,true,harbor_master,berth-admission/current,1.0,25,base-ready
2,25,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,25,base-crane
2,25,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,25,base-weather
2,25,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,false,ais_feed,berth-admission/current,1.0,25,fresh-ais
2,25,true,true,false,true,freshness_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,20,stale-ais
2,26,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,craneOK,true,crane_maintenance,berth-admission/current,1.0,26,base-crane
2,26,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,etaOnTime,true,ais_feed,berth-admission/current,1.0,26,base-eta
2,26,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,weatherSafe,true,port_safety,berth-admission/current,1.0,26,base-weather
2,26,false,true,true,true,context_conflict,normal,clear,none,feeder,nominal,day,slot-A,on-window,ready,false,terminal_ops,berth-admission/current,1.0,26,current-ops
